order_id,customer_id,order_date,channel,status
O206287,C13027,24 Jun 2023,Marketplace,delivered
O206288,C10127,2023-02-07,Phone,delivered
O206289,C13877,21/04/2023,Phone,Delivered
O206290,C10369,12-30-2024,Retail Store,delivered
O206291,C11931,24 Nov 2024,Phone,Delivered
O206292,C13249,2023-10-08,marketplace,shipped
O206293,C10545,04/01/2023,Online,delivered
O206294,C12999,08-23-2024,marketplace,delivered
O206295,C12783,21 Sep 2023,online,returned
O206296,C13509,2023-01-20,Phone,shipped
O206297,C12181,15/12/2023,online,shipped
O206298,C11237,12-02-2023,Retail Store,delivered
O206299,C13247,07 Nov 2023,Phone,shipped
O206300,C10613,2024-05-15,marketplace,delivered
O206301,C13171,17/07/2024,Online,delivered
O206302,C10663,02-22-2024,Phone,delivered
O206303,C12932,13 Jan 2023,Retail Store,delivered
O206304,C10165,2023-01-20,Marketplace,processing
O206305,C11588,14/11/2024,Online,shipped
O206306,C13532,06-13-2023,Online,delivered
O206307,C11902,21 Nov 2023,Retail Store,shipped
O206308,C10110,2023-04-01,Retail Store,delivered
O206309,C13664,21/07/2023,Online,delivered
O206310,C12395,12-26-2023,Online,delivered
O206311,C11743,26 Jul 2023,marketplace,delivered
O206312,C13545,2024-05-19,Marketplace,delivered
O206313,C12346,09/11/2023,Marketplace,returned
O206314,C12395,09-10-2024,Marketplace,shipped
O206315,C12734,31 Mar 2024,Phone,returned
O206316,C10698,2023-08-12,Retail Store,delivered
O206317,C10462,28/09/2024,Phone,delivered
O206318,C12430,12-04-2024,online,Delivered
O206319,C13077,16 Apr 2023,marketplace,Delivered
O206320,C13843,2024-05-29,Marketplace,shipped
O206321,C10059,25/04/2024,online,Delivered
O206322,C10308,05-29-2024,Online,delivered
O206323,C13928,28 Jan 2023,Online,shipped
O206324,C10694,2023-01-25,Marketplace,cancelled
O206325,C12273,16/09/2023,Online,shipped
O206326,C11888,03-12-2023,Marketplace,cancelled
O206327,C10672,08 Nov 2023,marketplace,delivered
O206328,C13074,2024-11-10,marketplace,delivered
O206329,C13136,04/11/2023,Online,returned
O206330,C11125,11-19-2023,Online,shipped
O206331,C13378,23 Aug 2023,online,delivered
O206332,C12420,2023-12-01,Retail Store,delivered
O206333,C10819,18/09/2024,Online,delivered
O206334,C11068,10-18-2024,Retail Store,delivered
O206335,C10165,30 Nov 2023,Online,delivered
O206336,C12256,2023-11-21,Online,cancelled
O206337,C12097,21/06/2023,Retail Store,delivered
O206338,C10720,12-22-2024,Marketplace,delivered
O206339,C12562,30 Sep 2023,Retail Store,delivered
O206340,C11215,2023-10-28,marketplace,delivered
O206341,C10673,04/12/2023,online,delivered
O206342,C10737,03-12-2023,Online,delivered
O206343,C12246,16 Oct 2023,Phone,returned
O206344,C13702,2024-12-04,Retail Store,delivered
O206345,C12105,07/03/2023,Marketplace,cancelled
O206346,C12482,07-30-2023,marketplace,delivered
O206347,C13454,11 Jul 2023,online,processing
O206348,C12605,2023-07-26,Online,shipped
O206349,C13263,14/12/2024,Phone,returned
O206350,C12148,07-02-2024,marketplace,returned
O206351,C10527,30 Nov 2024,Marketplace,delivered
O206352,C12637,2024-11-05,Phone,delivered
O206353,C12828,20/04/2024,Retail Store,delivered
O206354,C11789,02-23-2024,Online,delivered
O206355,C12011,09 Jan 2024,marketplace,delivered
O206356,C10371,2024-06-15,marketplace,delivered
O206357,C11865,26/06/2024,Retail Store,delivered
O206358,C13689,03-28-2024,online,delivered
O206359,C10649,11 Dec 2023,marketplace,cancelled
O206360,C12562,2024-06-03,Online,shipped
O206361,C12990,18/05/2023,Online,cancelled
O206362,C12858,02-15-2024,Phone,delivered
O206363,C13473,18 Jan 2024,online,processing
O206364,C10799,2024-01-31,marketplace,delivered
O206365,C10822,11/01/2024,Marketplace,delivered
O206366,C11341,08-08-2024,Phone,delivered
O206367,C10117,14 Aug 2024,Phone,delivered
O206368,C10023,2023-10-17,Retail Store,delivered
O206369,C12436,02/11/2023,marketplace,processing
O206370,C11193,01-15-2023,Online,shipped
O206371,C13925,10 Apr 2023,Phone,delivered
O206372,C13420,2023-08-19,Phone,delivered
O206373,C12715,21/08/2024,online,Delivered
O206374,C13280,09-19-2024,Marketplace,delivered
O206375,C11010,06 Aug 2023,Phone,returned
O206376,C12801,2024-11-10,online,delivered
O206377,C13490,12/11/2023,Online,delivered
O206378,C10632,09-19-2024,Phone,delivered
O206379,C12152,18 Dec 2023,online,shipped
O206380,C13960,2024-07-06,Online,Delivered
O206381,C12039,05/11/2023,Retail Store,shipped
O206382,C13266,03-04-2023,Retail Store,delivered
O206383,C10229,12 Aug 2023,online,delivered
O206384,C11383,2024-06-22,Phone,delivered
O206385,C10242,29/11/2024,Online,cancelled
O206386,C12866,04-23-2024,Phone,delivered
O206387,C12317,24 Aug 2024,Marketplace,delivered
O206388,C10786,2023-01-13,online,delivered
O206389,C13226,17/08/2024,Retail Store,delivered
O206390,C12166,10-21-2024,Online,Delivered
O206391,C13012,27 Nov 2023,Phone,delivered
O206392,C12853,2023-12-30,marketplace,delivered
O206393,C13763,16/02/2023,Phone,delivered
O206394,C10918,06-03-2023,Online,delivered
O206395,C12011,19 Feb 2023,Phone,delivered
O206396,C10648,2024-07-22,marketplace,delivered
O206397,C12482,20/09/2024,Marketplace,Delivered
O206398,C11453,04-06-2023,Marketplace,delivered
O206399,C12508,30 Nov 2024,online,delivered
O206400,C10298,2024-10-25,Marketplace,delivered
O206401,C99013,08/03/2024,Phone,delivered
O206402,C11849,12-23-2024,marketplace,delivered
O206403,C10011,15 Nov 2024,Retail Store,delivered
O206404,C10534,2023-07-15,Marketplace,delivered
O206405,C13355,13/12/2024,Retail Store,shipped
O206406,C11953,12-09-2023,Retail Store,delivered
O206407,C10268,16 May 2023,Marketplace,delivered
O206408,C10560,2023-06-25,Retail Store,shipped
O206409,C13837,11/06/2024,Marketplace,processing
O206410,C10683,12-27-2024,Phone,Delivered
O206411,C13375,10 Dec 2023,Online,delivered
O206412,C10984,2024-03-05,Retail Store,cancelled
O206413,C10415,21/09/2023,online,delivered
O206414,C13353,10-30-2024,Online,shipped
O206415,C10488,12 Apr 2023,Online,Delivered
O206416,C13264,2024-03-13,Retail Store,delivered
O206417,C12948,17/03/2024,Online,delivered
O206418,C13959,01-01-2023,marketplace,delivered
O206419,C12174,08 Dec 2024,Retail Store,delivered
O206420,C13714,2024-12-21,online,delivered
O206421,C12595,19/12/2023,Phone,shipped
O206422,C10073,07-17-2024,Marketplace,delivered
O206423,C11159,01 Nov 2024,marketplace,shipped
O206424,C10057,2023-04-13,marketplace,shipped
O206425,C13534,16/03/2023,online,Delivered
O206426,C11626,06-15-2024,Marketplace,cancelled
O206427,C12171,22 Feb 2024,Online,delivered
O206428,C13216,2024-06-07,Marketplace,delivered
O206429,C12261,04/03/2024,Phone,delivered
O206430,C13689,07-18-2024,online,Delivered
O206431,C13962,16 May 2023,marketplace,delivered
O206432,C10806,2023-07-09,Online,delivered
O206433,C13086,28/07/2023,Marketplace,delivered
O206434,C10756,11-28-2023,Online,delivered
O206435,C12755,16 Aug 2024,Phone,delivered
O206436,C12151,2024-10-18,Retail Store,delivered
O206437,C13466,22/11/2023,Phone,delivered
O206438,C10716,03-31-2024,Phone,delivered
O206439,C13963,17 Sep 2023,Online,delivered
O206440,C12029,2023-12-22,Marketplace,delivered
O206441,C13250,08/12/2024,Marketplace,shipped
O206442,C13249,08-25-2023,Retail Store,returned
O206443,C13225,10 Sep 2024,marketplace,delivered
O206444,C10972,2023-02-06,Retail Store,returned
O206445,C10765,30/10/2023,Phone,delivered
O206446,C10367,05-19-2024,Marketplace,delivered
O206447,C13493,30 Aug 2024,Retail Store,Delivered
O206448,C12427,2024-03-22,Phone,delivered
O206449,C13524,09/11/2024,marketplace,delivered
O206450,C11344,10-09-2024,online,Delivered
O206451,C12388,13 Apr 2024,Retail Store,shipped
O206452,C10227,2023-11-01,Online,delivered
O206453,C12602,07/11/2023,Retail Store,delivered
O206454,C13609,04-11-2024,Marketplace,shipped
O206455,C12495,18 May 2024,Marketplace,Delivered
O206456,C13402,2023-11-20,marketplace,Delivered
O206457,C12179,21/11/2023,online,returned
O206458,C11747,06-04-2023,Retail Store,processing
O206459,C10733,01 Jan 2023,marketplace,delivered
O206460,C10971,2023-12-16,marketplace,delivered
O206461,C12630,18/10/2024,Retail Store,cancelled
O206462,C11593,08-22-2024,marketplace,delivered
O206463,C11517,29 Dec 2024,Phone,delivered
O206464,C12235,2024-05-29,Retail Store,delivered
O206465,C12146,25/07/2023,marketplace,shipped
O206466,C13211,06-05-2024,online,delivered
O206467,C13604,15 Oct 2024,Marketplace,delivered
O206468,C10507,2024-05-04,online,delivered
O206469,C10436,24/12/2023,marketplace,Delivered
O206470,C13298,04-14-2024,Retail Store,delivered
O206471,C13821,23 Jan 2023,Phone,Delivered
O206472,C12153,2023-08-21,Phone,shipped
O206473,C12272,19/05/2023,Retail Store,delivered
O206474,C12894,11-27-2023,Online,delivered
O206475,C13799,19 Nov 2024,marketplace,delivered
O206476,C11429,2023-06-15,Phone,shipped
O206477,C10802,04/03/2023,Phone,delivered
O206478,C13269,08-31-2024,online,delivered
O206479,C10217,09 Nov 2024,Online,delivered
O206480,C10412,2024-01-28,Online,delivered
O206481,C12484,12/11/2023,Retail Store,cancelled
O206482,C11264,12-04-2023,online,delivered
O206483,C12107,19 May 2024,Online,delivered
O206484,C11995,2024-10-18,online,delivered
O206485,C12939,16/06/2023,Retail Store,processing
O206486,C10683,11-23-2024,Online,delivered
O206487,C12405,18 May 2024,marketplace,delivered
O206488,C12997,2024-07-28,Phone,delivered
O206489,C12057,18/03/2023,online,cancelled
O206490,C11231,11-29-2024,Marketplace,returned
O206491,C13610,26 Jan 2024,Online,returned
O206492,C10521,2023-11-07,Online,delivered
O206493,C11293,21/11/2023,online,Delivered
O206494,C12198,09-15-2023,Phone,delivered
O206495,C11086,24 May 2023,marketplace,delivered
O206496,C12607,2023-01-31,marketplace,cancelled
O206497,C13215,20/08/2023,Online,returned
O206498,C12119,12-30-2023,online,delivered
O206499,C11406,26 May 2024,Marketplace,delivered
O206500,C12415,2024-07-24,Retail Store,delivered
O206501,C12252,25/03/2024,marketplace,cancelled
O206502,C13249,04-12-2023,Marketplace,returned
O206503,C12456,04 Dec 2023,Marketplace,shipped
O206504,C10024,2024-05-27,Marketplace,delivered
O206505,C11177,02/08/2024,Phone,Delivered
O206506,C11457,10-12-2023,Marketplace,delivered
O206507,C11422,03 Dec 2024,marketplace,shipped
O206508,C13439,2024-09-16,Retail Store,shipped
O206509,C10162,02/11/2024,Online,delivered
O206510,C12975,05-26-2024,Marketplace,delivered
O206511,C11118,27 Nov 2023,Phone,delivered
O206512,C12202,2024-12-05,marketplace,delivered
O206513,C11304,22/11/2024,Marketplace,delivered
O206514,C10278,10-15-2024,Phone,Delivered
O206515,C10067,18 Nov 2024,Phone,delivered
O206516,C11565,2024-11-28,Phone,Delivered
O206517,C13292,04/08/2024,Phone,cancelled
O206518,C11389,06-25-2023,online,delivered
O206519,C13541,04 Feb 2024,Online,shipped
O206520,C13665,2024-04-12,Retail Store,returned
O206521,C10709,28/08/2024,online,delivered
O206522,C13337,12-30-2023,Online,delivered
O206523,C12421,13 Jan 2024,Marketplace,delivered
O206524,C12231,2024-12-30,Online,shipped
O206525,C11767,13/12/2023,Online,Delivered
O206526,C13812,04-25-2023,online,Delivered
O206527,C10511,03 Jul 2024,Retail Store,shipped
O206528,C10022,2023-11-07,Marketplace,delivered
O206529,C10099,06/08/2023,Phone,delivered
O206530,C13539,04-23-2024,Marketplace,delivered
O206531,C12654,14 Dec 2024,Marketplace,returned
O206532,C12042,2023-10-02,online,delivered
O206533,C10318,11/11/2023,online,delivered
O206534,C10533,12-18-2023,Marketplace,shipped
O206535,C13564,14 Jun 2024,online,shipped
O206536,C13492,2023-11-20,Online,delivered
O206537,C13158,02/12/2023,marketplace,delivered
O206538,C13504,06-25-2024,Phone,processing
O206539,C12897,26 Dec 2024,Phone,delivered
O206540,C13019,2023-10-05,marketplace,returned
O206541,C13371,16/03/2024,Phone,processing
O206542,C11810,09-15-2024,marketplace,delivered
O206543,C10426,06 Jul 2023,Online,shipped
O206544,C10475,2024-10-06,Retail Store,processing
O206545,C12507,04/11/2023,Online,delivered
O206546,C10773,04-08-2023,online,delivered
O206547,C10825,22 Jan 2023,Phone,delivered
O206548,C13531,2023-01-29,marketplace,shipped
O206549,C12079,18/09/2024,Phone,shipped
O206550,C11891,06-02-2024,Retail Store,delivered
O206551,C11434,15 Sep 2024,online,Delivered
O206552,C99036,2024-08-10,Retail Store,Delivered
O206553,C10489,14/11/2023,online,delivered
O206554,C13751,12-05-2024,Phone,delivered
O206555,C12938,13 Nov 2024,Marketplace,delivered
O206556,C13440,2023-11-01,Online,delivered
O206557,C11207,28/08/2024,online,shipped
O206558,C10422,10-08-2024,Retail Store,returned
O206559,C10491,27 Dec 2023,marketplace,cancelled
O206560,C13905,2023-04-16,Phone,delivered
O206561,C13517,21/10/2023,online,delivered
O206562,C13717,12-27-2024,marketplace,delivered
O206563,C10538,08 Jul 2024,marketplace,delivered
O206564,C11670,2024-08-29,marketplace,delivered
O206565,C10821,26/11/2024,online,cancelled
O206566,C12334,06-27-2023,Retail Store,delivered
O206567,C10094,19 Dec 2024,Online,delivered
O206568,C11581,2024-01-17,Marketplace,delivered
O206569,C12074,03/08/2024,Retail Store,delivered
O206570,C11089,10-07-2023,Retail Store,delivered
O206571,C13301,17 Oct 2023,Online,delivered
O206572,C10295,2023-11-06,Phone,cancelled
O206573,C13404,01/11/2023,Marketplace,delivered
O206574,C10040,02-25-2023,online,Delivered
O206575,C12975,29 Sep 2023,Online,processing
O206576,C12654,2024-05-10,Retail Store,shipped
O206577,C11885,23/11/2024,Online,shipped
O206578,C10192,02-06-2023,online,processing
O206579,C13557,15 Jan 2023,marketplace,delivered
O206580,C13642,2024-03-22,Online,returned
O206581,C13068,24/06/2024,Marketplace,delivered
O206582,C13807,04-05-2024,marketplace,delivered
O206583,C13556,21 Dec 2024,Marketplace,delivered
O206584,C13304,2023-07-21,Online,returned
O206585,C10957,24/12/2023,online,delivered
O206586,C13323,11-28-2024,online,delivered
O206587,C12405,13 Apr 2024,Phone,delivered
O206588,C10313,2024-03-09,marketplace,delivered
O206589,C10086,05/12/2024,Phone,processing
O206590,C11020,10-25-2023,Online,shipped
O206591,C12085,19 May 2023,Retail Store,delivered
O206592,C13870,2023-04-24,Retail Store,delivered
O206593,C13507,10/10/2024,marketplace,processing
O206594,C13881,11-04-2024,Online,delivered
O206595,C12953,25 Jul 2023,marketplace,delivered
O206596,C10509,2023-12-15,Retail Store,delivered
O206597,C13104,16/03/2024,Phone,delivered
O206598,C11538,05-03-2023,online,returned
O206599,C11268,01 Nov 2024,Phone,shipped
O206600,C12121,2023-11-30,Phone,delivered
O206601,C11592,07/11/2024,Retail Store,shipped
O206602,C12522,08-17-2024,Phone,shipped
O206603,C13945,16 Sep 2023,Retail Store,delivered
O206604,C11280,2024-07-09,Marketplace,delivered
O206605,C11069,30/07/2024,Phone,delivered
O206606,C13881,10-01-2023,online,cancelled
O206607,C10344,11 Aug 2023,Retail Store,returned
O206608,C13369,2024-10-11,Online,returned
O206609,C11556,05/06/2024,Marketplace,Delivered
O206610,C99046,07-29-2024,online,delivered
O206611,C13068,02 Oct 2023,Online,delivered
O206612,C10570,2024-07-14,Phone,returned
O206613,C12094,07/07/2024,online,shipped
O206614,C11058,10-20-2023,marketplace,cancelled
O206615,C10174,26 Aug 2023,Online,delivered
O206616,C12459,2023-12-04,online,delivered
O206617,C12658,29/07/2024,Online,cancelled
O206618,C13263,06-19-2023,marketplace,delivered
O206619,C12942,11 Nov 2024,Retail Store,delivered
O206620,C12434,2023-08-13,Phone,delivered
O206621,C12411,25/10/2024,Marketplace,delivered
O206622,C12455,05-17-2023,online,returned
O206623,C10685,29 Jul 2024,marketplace,shipped
O206624,C12554,2024-02-24,Phone,returned
O206625,C10764,22/05/2024,Marketplace,delivered
O206626,C12311,12-21-2024,marketplace,delivered
O206627,C11629,16 Feb 2023,marketplace,delivered
O206628,C13384,2023-05-12,Online,delivered
O206629,C11432,11/03/2023,online,Delivered
O206630,C10028,01-18-2024,marketplace,delivered
O206631,C10407,23 Sep 2024,marketplace,delivered
O206632,C10819,2023-02-18,online,delivered
O206633,C13437,02/09/2024,Online,returned
O206634,C13031,12-05-2023,Marketplace,Delivered
O206635,C13698,08 Dec 2024,online,Delivered
O206636,C12933,2023-11-15,Online,shipped
O206637,C10575,25/12/2024,Retail Store,cancelled
O206638,C10187,02-20-2024,online,Delivered
O206639,C12249,28 Dec 2024,Phone,delivered
O206640,C12136,2024-04-26,marketplace,delivered
O206641,C11719,31/10/2023,Online,shipped
O206642,C12361,09-23-2024,Phone,delivered
O206643,C11636,27 Dec 2023,online,delivered
O206644,C10940,2023-09-29,Online,returned
O206645,C12321,23/12/2023,Online,shipped
O206646,C11582,11-10-2024,Retail Store,Delivered
O206647,C11819,23 Jul 2024,Retail Store,shipped
O206648,C13307,2023-06-02,Phone,delivered
O206649,C11806,24/10/2024,online,returned
O206650,C13758,12-04-2023,marketplace,delivered
O206651,C10574,14 Mar 2023,Online,delivered
O206652,C12602,2023-05-10,marketplace,delivered
O206653,C12842,27/02/2023,Retail Store,processing
O206654,C10385,06-04-2024,Marketplace,delivered
O206655,C12319,14 Aug 2023,Retail Store,delivered
O206656,C12871,2023-03-26,marketplace,returned
O206657,C10224,08/11/2023,Marketplace,delivered
O206658,C13286,11-09-2024,Retail Store,Delivered
O206659,C11501,23 Apr 2024,Phone,delivered
O206660,C12575,2023-12-26,Online,delivered
O206661,C10871,24/07/2024,Phone,delivered
O206662,C10562,03-08-2023,Marketplace,delivered
O206663,C11559,15 Nov 2024,Online,cancelled
O206664,C10607,2023-06-05,Retail Store,processing
O206665,C10475,19/01/2023,Retail Store,delivered
O206666,C12286,11-07-2023,Online,Delivered
O206667,C12442,21 Feb 2023,Phone,returned
O206668,C13701,2023-05-27,Phone,delivered
O206669,C12326,29/07/2024,Marketplace,returned
O206670,C12190,11-24-2023,Online,delivered
O206671,C12371,07 Jan 2023,Retail Store,delivered
O206672,C13969,2024-05-06,marketplace,cancelled
O206673,C11464,01/07/2024,Retail Store,delivered
O206674,C12744,11-23-2024,Marketplace,delivered
O206675,C12888,16 May 2023,Phone,delivered
O206676,C10695,2024-11-04,online,delivered
O206677,C13370,02/07/2024,Phone,delivered
O206678,C11682,02-26-2024,Phone,Delivered
O206679,C11665,18 Aug 2023,online,delivered
O206680,C10895,2023-12-15,Phone,cancelled
O206681,C11732,24/06/2023,online,returned
O206682,C12323,07-10-2024,marketplace,returned
O206683,C13593,28 Jun 2024,marketplace,Delivered
O206684,C11260,2023-06-18,Phone,shipped
O206685,C12420,10/08/2023,Online,returned
O206686,C13488,11-22-2024,Marketplace,delivered
O206687,C12038,21 Dec 2023,Phone,shipped
O206688,C10797,2024-02-15,Online,Delivered
O206689,C12948,15/12/2024,Online,shipped
O206690,C12280,07-01-2023,Online,delivered
O206691,C11240,21 Apr 2024,Retail Store,delivered
O206692,C13446,2024-08-29,Marketplace,returned
O206693,C10131,08/10/2023,marketplace,delivered
O206694,C13880,09-29-2023,Retail Store,returned
