order_id,product_id,quantity,unit_price,discount
O203649,P1021,4,259.91,0.2
O203649,P1059,3,218.93,0.0
O203650,P1094,5,72.99,0.0
O203651,P1030,5,95.57,0.15
O203651,P1099,2,443.03,0.0
O203651,P1039,1,414.64,0.0
O203652,P1021,2,259.91,0.0
O203653,P1032,4,172.32,0.2
O203653,P1075,3,31.36,0.15
O203653,P1016,3,157.28,0.15
O203653,P1030,3,95.57,0.0
O203654,P1007,2,111.0,0.0
O203654,P1067,3,76.41,0.1
O203654,P1093,2,279.47,0.0
O203655,P1091,5,325.59,0.05
O203655,P1089,3,17.98,0.0
O203655,P1000,2,396.27,0.0
O203655,P1002,3,271.82,0.0
O203656,P1047,5,143.09,0.0
O203656,P1090,3,270.64,0.0
O203656,P1034,5,172.72,0.2
O203656,P1031,2,344.47,0.1
O203657,P1063,1,206.06,0.0
O203657,P1088,2,157.81,0.1
O203658,P1031,4,344.47,0.0
O203659,P1024,5,18.18,0.0
O203659,P1096,2,124.77,0.2
O203660,P1086,1,140.81,0.1
O203660,P1015,3,111.69,0.0
O203660,P1024,4,18.18,0.2
O203660,P1105,1,171.79,0.0
O203661,P1048,5,65.04,0.0
O203661,P1085,2,105.41,0.0
O203661,P1055,5,478.95,0.2
O203661,P1003,5,313.52,0.15
O203662,P1039,3,414.64,0.15
O203662,P1077,2,170.6,0.0
O203662,P1112,2,167.78,0.0
O203663,P1098,1,425.57,0.15
O203663,P1108,4,160.48,0.1
O203663,P1111,3,172.59,0.0
O203664,P1116,5,277.81,0.05
O203664,P1010,3,145.04,0.05
O203665,P1038,4,89.11,0.0
O203665,P1026,5,255.33,0.1
O203665,P1090,5,270.64,0.1
O203665,P1077,1,170.6,0.1
O203666,P1010,2,145.04,0.05
O203666,P1075,2,31.36,0.05
O203666,P1052,2,200.56,0.1
O203667,P1102,3,98.36,0.1
O203667,P1061,2,366.69,0.15
O203668,P1058,3,141.93,0.2
O203668,P1012,3,296.96,0.0
O203669,P1059,3,218.93,0.0
O203669,P1069,1,264.66,0.0
O203669,P1006,5,243.37,0.15
O203669,P1052,2,200.56,0.0
O203670,P1068,5,57.56,0.1
O203670,P1010,4,145.04,0.0
O203670,P1012,2,296.96,0.0
O203670,P1068,2,57.56,0.0
O203671,P1013,2,147.66,0.15
O203671,P1118,4,490.88,0.2
O203671,P1119,1,383.32,0.0
O203672,P1094,4,72.99,0.05
O203673,P1039,4,414.64,0.15
O203673,P1095,2,293.66,0.15
O203673,P1062,3,44.7,0.15
O203673,P1040,1,365.39,0.2
O203674,P1099,5,443.03,0.0
O203674,P1050,2,167.02,0.0
O203675,P1049,2,308.64,0.0
O203676,P1116,2,277.81,0.15
O203676,P1013,5,147.66,0.0
O203676,P1081,1,286.18,0.0
O203677,P1023,4,69.5,0.05
O203677,P1000,5,396.27,0.15
O203678,P1004,2,353.67,0.2
O203678,P1024,5,18.18,0.0
O203679,P1037,3,41.82,0.05
O203679,P1044,1,311.76,0.0
O203680,P1030,5,95.57,0.1
O203680,P1060,5,337.64,0.15
O203680,P1026,5,255.33,0.05
O203681,P1099,3,443.03,0.0
O203682,P1047,3,143.09,0.1
O203682,P1100,2,45.05,0.05
O203683,P1043,4,584.45,0.0
O203683,P1029,2,240.87,0.15
O203683,P1081,2,286.18,0.1
O203683,P1063,4,206.06,0.15
O203684,P1108,5,160.48,0.1
O203684,P1097,1,311.32,0.05
O203685,P1018,4,211.2,0.0
O203685,P1100,5,45.05,0.0
O203685,P1014,3,32.87,0.05
O203686,P1090,4,270.64,0.0
O203686,P1031,2,344.47,0.2
O203687,P1062,1,44.7,0.0
O203688,P1027,5,248.78,0.05
O203688,P1098,2,425.57,0.0
O203689,P1097,5,311.32,0.2
O203689,P1030,1,95.57,0.0
O203690,P1019,5,319.54,0.15
O203691,P1074,1,230.73,0.2
O203691,P1044,5,311.76,0.0
O203691,P1090,3,270.64,0.0
O203692,P1050,1,167.02,0.0
O203692,P1048,4,65.04,0.2
O203692,P1001,1,285.94,0.2
O203692,P1115,5,46.67,0.0
O203693,P1092,3,55.64,0.2
O203693,P1033,4,224.24,0.05
O203693,P1044,3,311.76,0.1
O203694,P1005,4,291.63,0.0
O203695,P1075,1,31.36,0.2
O203696,P1015,5,111.69,0.05
O203696,P1117,1,550.94,0.1
O203697,P1083,3,206.92,0.0
O203697,P1109,1,323.91,0.0
O203697,P1044,5,311.76,0.2
O203697,P1066,2,174.9,0.0
O203698,P1029,4,240.87,0.1
O203698,P1004,2,353.67,0.15
O203698,P1072,3,267.01,0.2
O203698,P1009,5,177.77,0.2
O203699,P1104,4,276.35,0.2
O203699,P1030,4,95.57,0.05
O203699,P1078,1,259.72,0.1
O203699,P1068,4,57.56,0.2
O203700,P1052,4,200.56,0.0
O203700,P1028,2,66.26,0.0
O203701,P1081,4,286.18,0.1
O203701,P1051,3,101.13,0.0
O203701,P1111,4,172.59,0.1
O203702,P1024,2,18.18,0.0
O203702,P1025,3,46.64,0.1
O203703,P1063,1,206.06,0.2
O203703,P1029,2,240.87,0.2
O203704,P1013,4,147.66,0.2
O203704,P1095,1,293.66,0.2
O203704,P1082,5,379.4,0.1
O203705,P1002,5,271.82,0.1
O203705,P1107,3,344.9,0.0
O203705,P1104,4,276.35,0.05
O203706,P1050,3,167.02,0.0
O203706,P1064,1,37.82,0.0
O203707,P1040,2,365.39,0.0
O203707,P1083,4,206.92,0.0
O203708,P1000,3,396.27,0.05
O203709,P1064,1,37.82,0.05
O203709,P1094,1,72.99,0.0
O203709,P1058,4,141.93,0.0
O203709,P1053,4,292.24,0.1
O203710,P1015,4,111.69,0.0
O203710,P1034,1,172.72,0.0
O203710,P1108,1,160.48,0.0
O203711,P1056,1,346.79,0.15
O203711,P1081,5,286.18,0.0
O203711,P1070,5,102.15,0.0
O203712,P1063,1,206.06,0.1
O203713,P1067,3,76.41,0.05
O203714,P1110,5,178.83,0.1
O203715,P1067,3,76.41,0.0
O203715,P1024,1,18.18,0.2
O203716,P1102,3,98.36,0.0
O203717,P1042,1,149.83,0.0
O203717,P1059,4,218.93,0.05
O203718,P1085,1,105.41,0.05
O203719,P1058,1,141.93,0.0
O203719,P1062,2,44.7,0.05
O203720,P1047,4,143.09,0.15
O203720,P1035,2,344.78,0.0
O203720,P1077,2,170.6,0.0
O203721,P1043,3,584.45,0.05
O203721,P1043,3,584.45,0.0
O203721,P1060,2,337.64,0.15
O203721,P1105,3,171.79,0.0
O203722,P1076,4,537.15,0.05
O203722,P1071,3,533.7,0.2
O203722,P1031,5,344.47,0.05
O203723,P1083,5,206.92,0.0
O203723,P1013,5,147.66,0.0
O203723,P1078,2,259.72,0.0
O203723,P1093,1,279.47,0.15
O203724,P1040,2,365.39,0.0
O203724,P1084,2,291.47,0.1
O203725,P1032,1,172.32,0.05
O203725,P1042,3,149.83,0.2
O203726,P1046,4,148.16,0.0
O203726,P1102,4,98.36,0.0
O203727,P1037,5,41.82,0.0
O203727,P1031,1,344.47,0.0
O203727,P1096,4,124.77,0.15
O203727,P1042,2,149.83,0.0
O203728,P1103,2,27.86,0.15
O203728,P1001,1,285.94,0.2
O203729,P1082,4,379.4,0.2
O203729,P1019,2,319.54,0.05
O203729,P1017,3,389.28,0.0
O203729,P1035,5,344.78,0.05
O203730,P1093,3,279.47,0.05
O203730,P1000,3,396.27,0.2
O203731,P1114,4,110.73,0.2
O203731,P1004,3,353.67,0.0
O203731,P1074,3,230.73,0.2
O203732,P1026,5,255.33,0.0
O203732,P1053,2,292.24,0.0
O203732,P1057,2,401.11,0.0
O203732,P1077,3,170.6,0.1
O203733,P1059,5,218.93,0.15
O203733,P1021,3,,0.2
O203733,P1088,3,157.81,0.0
O203733,P1076,1,537.15,0.0
O203734,P1101,5,334.44,0.15
O203734,P1117,4,550.94,0.1
O203735,P1091,2,325.59,0.0
O203735,P1100,4,45.05,0.0
O203735,P1100,1,45.05,0.0
O203736,P1035,3,344.78,0.15
O203736,P1026,1,255.33,0.1
O203737,P1065,5,294.77,0.15
O203737,P1115,4,46.67,0.1
O203737,P1038,2,89.11,0.15
O203738,P1025,3,46.64,0.1
O203738,P1107,3,344.9,0.0
O203738,P1006,4,243.37,0.05
O203738,P1074,1,230.73,0.0
O203739,P1104,5,276.35,0.0
O203739,P1002,1,271.82,0.0
O203739,P1109,2,323.91,0.15
O203739,P1053,1,292.24,0.05
O203740,P1083,2,206.92,0.0
O203740,P1038,4,89.11,0.0
O203740,P1029,4,240.87,0.05
O203741,P1012,5,296.96,0.2
O203741,P1104,1,276.35,0.2
O203741,P1010,5,145.04,0.2
O203742,P1117,3,550.94,0.0
O203742,P1020,5,370.34,0.05
O203743,P1047,5,143.09,0.2
O203743,P1095,1,293.66,0.15
O203744,P1010,5,145.04,0.0
O203744,P1078,4,259.72,0.2
O203745,P1115,5,46.67,0.15
O203746,P1050,1,167.02,0.0
O203746,P1022,2,379.38,0.1
O203747,P1018,1,211.2,0.1
O203748,P1109,5,323.91,0.2
O203748,P1042,4,149.83,0.05
O203748,P1031,5,344.47,0.0
O203749,P1030,5,95.57,0.05
O203749,P1022,1,379.38,0.1
O203749,P1051,3,101.13,0.0
O203749,P1006,2,243.37,0.15
O203750,P1030,2,95.57,0.1
O203751,P1051,1,101.13,0.0
O203752,P1072,5,267.01,0.15
O203752,P1062,2,44.7,0.1
O203752,P1071,4,533.7,0.1
O203753,P1059,3,218.93,0.15
O203754,P1095,3,293.66,0.0
O203754,P1075,2,31.36,0.15
O203754,P1085,4,105.41,0.0
O203755,P1088,2,157.81,0.05
O203756,P1006,1,243.37,0.0
O203756,P1025,1,46.64,0.15
O203757,P1058,3,141.93,0.05
O203757,P1092,3,55.64,0.2
O203758,P1114,4,110.73,0.05
O203758,P1018,4,211.2,0.0
O203758,P1084,4,291.47,0.0
O203759,P1051,1,101.13,0.15
O203759,P1014,2,32.87,0.2
O203760,P1021,1,259.91,0.2
O203761,P1000,3,396.27,0.2
O203761,P1019,2,319.54,0.05
O203761,P1002,4,271.82,0.0
O203762,P1077,3,170.6,0.1
O203762,P1090,5,270.64,0.1
O203762,P1111,5,172.59,0.2
O203762,P1075,2,31.36,0.05
O203763,P1030,1,95.57,0.2
O203763,P1115,3,46.67,0.1
O203763,P1089,5,17.98,0.0
O203763,P1080,3,178.39,0.0
O203764,P1073,3,142.45,0.05
O203765,P1098,3,425.57,0.15
O203766,P1083,4,206.92,0.2
O203766,P1025,5,46.64,0.1
O203767,P1111,1,172.59,0.1
O203767,P1104,3,276.35,0.0
O203767,P1058,5,141.93,0.1
O203767,P1014,5,32.87,0.15
O203768,P1006,1,243.37,0.0
O203768,P1005,5,291.63,0.0
O203768,P1074,1,230.73,0.1
O203769,P1082,2,379.4,0.0
O203769,P1027,2,248.78,0.1
O203769,P1004,5,353.67,0.0
O203769,P1004,1,353.67,0.0
O203770,P1024,3,18.18,0.0
O203770,P1058,1,141.93,0.0
O203771,P1013,3,147.66,0.0
O203771,P1032,4,172.32,0.2
O203772,P1015,5,111.69,0.15
O203773,P1072,3,267.01,0.0
O203773,P1066,1,174.9,0.15
O203774,P1025,4,46.64,0.0
O203774,P1106,5,270.17,0.0
O203775,P1080,1,178.39,0.0
O203776,P1108,3,160.48,0.05
O203776,P1075,3,31.36,0.0
O203777,P1045,2,431.1,0.0
O203777,P1072,1,267.01,0.0
O203777,P1118,5,490.88,0.0
O203777,P1108,1,160.48,0.0
O203778,P1112,5,167.78,0.2
O203778,P1011,2,164.37,0.05
O203778,P1073,4,142.45,0.0
O203778,P1002,2,271.82,0.0
O203779,P1112,2,167.78,0.0
O203779,P1056,5,346.79,0.0
O203780,P1048,1,65.04,0.0
O203780,P1026,4,255.33,0.05
O203781,P1091,2,,0.0
O203781,P1033,3,224.24,0.0
O203782,P1041,4,,0.0
O203782,P1029,4,240.87,0.2
O203783,P1106,2,270.17,0.0
O203783,P1034,5,172.72,0.15
O203783,P1073,2,142.45,0.2
O203784,P1050,1,167.02,0.2
O203785,P1024,5,18.18,0.0
O203785,P1077,2,170.6,0.0
O203785,P1031,4,344.47,0.05
O203786,P1099,3,443.03,0.0
O203786,P1075,4,31.36,0.05
O203787,P1040,4,365.39,0.0
O203787,P1052,1,200.56,0.15
O203787,P1090,2,270.64,0.0
O203788,P1108,1,160.48,0.0
O203788,P1059,2,218.93,0.0
O203788,P1063,5,206.06,0.05
O203788,P1061,4,366.69,0.05
O203789,P1117,4,550.94,0.15
O203789,P1024,2,18.18,0.0
O203789,P1033,5,224.24,0.05
O203789,P1052,3,200.56,0.1
O203790,P1078,4,259.72,0.05
O203791,P1046,1,148.16,0.1
O203791,P1109,1,323.91,0.05
O203792,P1078,4,259.72,0.1
O203792,P1059,3,218.93,0.15
O203792,P1007,2,111.0,0.15
O203793,P1005,1,291.63,0.0
O203793,P1067,2,76.41,0.1
O203793,P1106,3,270.17,0.15
O203793,P1000,3,396.27,0.0
O203794,P1017,1,389.28,0.0
O203795,P1088,4,157.81,0.15
O203796,P1059,5,218.93,0.15
O203797,P1057,2,401.11,0.0
O203797,P1102,5,98.36,0.0
O203797,P1083,5,206.92,0.0
O203798,P1098,3,425.57,0.2
O203799,P1070,4,102.15,0.1
O203799,P1020,4,370.34,0.2
O203799,P1043,2,584.45,0.0
O203800,P1023,4,69.5,0.0
O203800,P1012,2,296.96,0.0
O203801,P1027,3,248.78,0.1
O203801,P1116,1,277.81,0.1
O203802,P1064,1,37.82,0.0
O203802,P1076,2,537.15,0.1
O203802,P1019,5,319.54,0.0
O203803,P1038,2,89.11,0.1
O203803,P1061,3,366.69,0.2
O203803,P1042,5,149.83,0.15
O203804,P1078,1,259.72,0.0
O203805,P1039,3,414.64,0.1
O203805,P1025,5,46.64,0.0
O203806,P1090,4,270.64,0.0
O203807,P1057,3,401.11,0.15
O203808,P1095,1,293.66,0.0
O203808,P1004,4,353.67,0.05
O203809,P1100,2,45.05,0.1
O203809,P1066,5,174.9,0.0
O203809,P1062,3,44.7,0.05
O203809,P1061,1,366.69,0.0
O203810,P1074,4,230.73,0.05
O203810,P1040,4,365.39,0.0
O203810,P1056,3,346.79,0.0
O203811,P1057,5,401.11,0.0
O203812,P1057,4,401.11,0.1
O203812,P1066,5,174.9,0.0
O203812,P1100,4,45.05,0.0
O203812,P1010,2,145.04,0.1
O203813,P1078,5,259.72,0.0
O203814,P1026,4,255.33,0.05
O203815,P1104,2,276.35,0.0
O203816,P1014,4,32.87,0.2
O203816,P1001,1,285.94,0.15
O203816,P1030,2,95.57,0.2
O203816,P1008,3,35.53,0.05
O203817,P1117,4,550.94,0.0
O203817,P1035,2,344.78,0.0
O203817,P1082,3,379.4,0.2
O203818,P1057,2,401.11,0.05
O203818,P1117,5,550.94,0.0
O203818,P1108,2,160.48,0.05
O203818,P1012,1,296.96,0.0
O203819,P1007,5,111.0,0.15
O203819,P1005,5,291.63,0.0
O203819,P1087,2,191.19,0.15
O203819,P1057,2,401.11,0.1
O203820,P1010,3,145.04,0.0
O203820,P1045,3,431.1,0.0
O203821,P1026,4,255.33,0.0
O203821,P1048,3,65.04,0.15
O203822,P1078,3,259.72,0.0
O203822,P1069,3,264.66,0.2
O203822,P1052,4,200.56,0.0
O203822,P1089,5,17.98,0.1
O203823,P1050,4,167.02,0.0
O203824,P1114,1,110.73,0.05
O203824,P1081,1,286.18,0.05
O203824,P1013,1,147.66,0.1
O203825,P1008,3,35.53,0.0
O203825,P1116,4,277.81,0.0
O203826,P1037,3,41.82,0.0
O203826,P1070,3,102.15,0.15
O203826,P1095,2,293.66,0.0
O203827,P1005,5,291.63,0.0
O203828,P1002,1,271.82,0.15
O203828,P1093,5,279.47,0.1
O203829,P1099,2,443.03,0.05
O203829,P1004,3,353.67,0.15
O203829,P1064,3,37.82,0.2
O203830,P1041,2,325.82,0.0
O203830,P1003,1,313.52,0.0
O203831,P1025,1,46.64,0.15
O203832,P1096,1,124.77,0.0
O203833,P1111,2,172.59,0.15
O203833,P1103,5,27.86,0.0
O203833,P1115,5,46.67,0.0
O203833,P1108,3,160.48,0.2
O203834,P1071,4,533.7,0.0
O203834,P1090,4,270.64,0.0
O203835,P1050,1,167.02,0.1
O203836,P1105,1,171.79,0.15
O203836,P1032,1,172.32,0.2
O203836,P1065,5,294.77,0.0
O203836,P1074,5,230.73,0.0
O203837,P1006,2,243.37,0.15
O203837,P1018,1,211.2,0.0
O203837,P1053,4,292.24,0.2
O203837,P1080,4,178.39,0.0
O203838,P1106,1,270.17,0.0
O203839,P1087,3,191.19,0.15
O203839,P1036,5,134.12,0.05
O203839,P1075,2,31.36,0.0
O203839,P1090,3,270.64,0.1
O203840,P1035,4,344.78,0.2
O203840,P1003,5,313.52,0.0
O203840,P1068,4,57.56,0.0
O203840,P1018,3,211.2,0.05
O203841,P1066,4,174.9,0.2
O203841,P1101,1,334.44,0.15
O203841,P1000,4,396.27,0.15
O203842,P1060,2,337.64,0.05
O203842,P1061,1,366.69,0.15
O203843,P1056,3,346.79,0.05
O203843,P1107,2,344.9,0.0
O203844,P1002,5,271.82,0.0
O203845,P1073,3,142.45,0.1
O203845,P1117,5,550.94,0.05
O203846,P1050,3,167.02,0.0
O203846,P1090,2,270.64,0.05
O203846,P1099,3,443.03,0.05
O203846,P1119,2,383.32,0.15
O203847,P1082,4,379.4,0.0
O203847,P1066,4,174.9,0.0
O203847,P1023,1,69.5,0.0
O203847,P1059,1,218.93,0.1
O203848,P1037,2,,0.05
O203848,P1004,4,353.67,0.0
O203848,P1026,2,255.33,0.0
O203849,P1098,4,425.57,0.0
O203849,P1082,4,379.4,0.0
O203849,P1097,3,311.32,0.0
O203850,P1080,2,178.39,0.0
O203850,P1061,5,366.69,0.0
O203850,P1021,2,259.91,0.2
O203850,P1062,1,44.7,0.2
O203851,P1012,2,296.96,0.05
O203851,P1007,4,111.0,0.0
O203851,P1073,2,142.45,0.1
O203851,P1047,2,143.09,0.0
O203852,P1035,5,344.78,0.2
O203852,P1086,4,140.81,0.1
O203852,P1032,5,172.32,0.0
O203852,P1104,5,276.35,0.1
O203853,P1116,4,277.81,0.0
O203854,P1003,5,313.52,0.0
O203854,P1116,1,277.81,0.0
O203854,P1003,2,313.52,0.0
O203855,P1067,5,76.41,0.05
O203855,P1080,4,178.39,0.2
O203856,P1037,5,41.82,0.0
O203856,P1004,4,353.67,0.15
O203856,P1030,2,95.57,0.15
O203857,P1088,5,157.81,0.0
O203857,P1046,1,148.16,0.0
O203857,P1040,5,365.39,0.05
O203858,P1056,4,346.79,0.1
O203859,P1113,5,317.66,0.2
O203859,P1026,3,255.33,0.15
O203859,P1033,2,224.24,0.0
O203860,P1006,1,243.37,0.0
O203861,P1060,5,337.64,0.0
O203861,P1079,1,57.01,0.1
O203861,P1075,5,31.36,0.0
O203861,P1080,3,178.39,0.15
O203862,P1038,3,89.11,0.15
O203862,P1097,2,311.32,0.15
O203863,P1001,2,285.94,0.0
O203864,P1074,3,230.73,0.05
O203865,P1115,4,46.67,0.0
O203865,P1094,4,72.99,0.0
O203865,P1051,2,101.13,0.05
O203865,P1059,1,218.93,0.05
O203866,P1037,2,41.82,0.05
O203866,P1024,5,18.18,0.05
O203867,P1089,2,17.98,0.2
O203867,P1085,5,105.41,0.05
O203867,P1116,4,277.81,0.0
O203867,P1108,4,160.48,0.0
O203868,P1032,2,172.32,0.05
O203868,P1075,5,31.36,0.0
O203868,P1007,5,111.0,0.0
O203868,P1113,1,317.66,0.0
O203869,P1083,5,206.92,0.2
O203870,P1008,2,35.53,0.15
O203871,P1060,1,337.64,0.0
O203871,P1016,2,157.28,0.0
O203872,P1017,1,389.28,0.15
O203872,P1003,4,313.52,0.05
O203873,P1059,1,218.93,0.1
O203874,P1047,2,143.09,0.2
O203874,P1067,4,76.41,0.0
O203874,P1077,1,170.6,0.05
O203875,P1018,1,211.2,0.0
O203875,P1040,4,365.39,0.0
O203875,P1012,5,296.96,0.0
O203876,P1035,5,344.78,0.2
O203876,P1094,4,72.99,0.0
O203876,P1084,1,291.47,0.15
O203877,P1094,2,72.99,0.2
O203877,P1084,1,291.47,0.15
O203877,P1012,3,296.96,0.2
O203877,P1090,3,270.64,0.0
O203878,P1074,3,230.73,0.05
O203878,P1083,5,206.92,0.05
O203878,P1044,5,311.76,0.2
O203878,P1013,5,147.66,0.0
O203879,P1106,1,270.17,0.0
O203879,P1022,5,379.38,0.0
O203880,P1015,5,111.69,0.0
O203881,P1065,1,294.77,0.1
O203882,P1022,5,379.38,0.15
O203883,P1016,3,157.28,0.0
O203883,P1041,3,325.82,0.0
O203884,P1048,3,65.04,0.15
O203885,P1068,1,57.56,0.15
O203885,P1048,3,65.04,0.05
O203886,P1107,5,344.9,0.15
O203887,P1061,2,366.69,0.0
O203888,P1118,5,,0.0
O203888,P1034,2,172.72,0.0
O203889,P1098,2,425.57,0.05
O203889,P1047,1,143.09,0.2
O203890,P1108,5,160.48,0.2
O203890,P1057,1,401.11,0.15
O203890,P1064,2,37.82,0.05
O203890,P1106,5,270.17,0.0
O203891,P1114,4,110.73,0.15
O203891,P1037,4,41.82,0.05
O203892,P1033,4,224.24,0.05
O203892,P1022,5,379.38,0.2
O203892,P1008,3,35.53,0.1
O203892,P1105,1,171.79,0.0
O203893,P1021,1,259.91,0.0
O203893,P1108,3,160.48,0.05
O203893,P1009,3,177.77,0.1
O203894,P1051,1,101.13,0.2
O203894,P1005,1,291.63,0.2
O203894,P1053,1,292.24,0.2
O203894,P1012,5,296.96,0.2
O203895,P1118,5,490.88,0.15
O203895,P1098,5,425.57,0.0
O203896,P1013,2,147.66,0.15
O203896,P1009,5,177.77,0.2
O203897,P1114,4,110.73,0.2
O203897,P1070,5,102.15,0.1
O203897,P1058,2,141.93,0.0
O203897,P1117,1,550.94,0.15
O203898,P1030,3,95.57,0.15
O203898,P1018,2,211.2,0.2
O203898,P1112,5,167.78,0.1
O203898,P1095,2,293.66,0.1
O203899,P1060,3,337.64,0.0
O203899,P1094,1,72.99,0.0
O203900,P1093,1,279.47,0.05
O203900,P1018,5,211.2,0.0
O203900,P1078,3,259.72,0.0
O203900,P1007,3,111.0,0.0
O203901,P1115,5,46.67,0.2
O203901,P1036,5,134.12,0.0
O203901,P1101,2,334.44,0.15
O203902,P1045,1,431.1,0.0
O203902,P1118,4,490.88,0.0
O203903,P1118,5,490.88,0.15
O203903,P1098,1,425.57,0.1
O203903,P1025,3,46.64,0.05
O203904,P1084,2,291.47,0.1
O203905,P1072,4,267.01,0.1
O203905,P1067,2,76.41,0.0
O203906,P1065,5,294.77,0.0
O203906,P1001,3,285.94,0.1
O203906,P1058,2,141.93,0.15
O203907,P1108,5,160.48,0.0
O203907,P1001,1,285.94,0.2
O203907,P1039,1,414.64,0.0
O203907,P1055,4,478.95,0.0
O203908,P1068,1,57.56,0.05
O203908,P1094,2,72.99,0.1
O203908,P1108,2,160.48,0.05
O203909,P1020,1,370.34,0.1
O203909,P1006,3,243.37,0.05
O203909,P1025,2,46.64,0.0
O203909,P1070,4,102.15,0.15
O203910,P1052,3,200.56,0.0
O203910,P1081,3,286.18,0.0
O203910,P1081,3,286.18,0.05
O203910,P1054,3,123.08,0.0
O203911,P1003,4,313.52,0.1
O203911,P1067,2,76.41,0.15
O203911,P1045,1,431.1,0.2
O203912,P1020,4,370.34,0.15
O203912,P1038,5,89.11,0.0
O203912,P1088,1,157.81,0.0
O203913,P1044,5,311.76,0.0
O203913,P1061,1,366.69,0.05
O203913,P1033,5,224.24,0.0
O203913,P1089,1,17.98,0.05
O203914,P1053,3,292.24,0.05
O203914,P1018,1,211.2,0.0
O203914,P1053,5,292.24,0.1
O203914,P1074,1,230.73,0.0
O203915,P1032,1,172.32,0.1
O203915,P1083,5,206.92,0.0
O203915,P1108,2,160.48,0.1
O203916,P1005,2,291.63,0.0
O203916,P1107,1,344.9,0.05
O203917,P1051,5,101.13,0.15
O203917,P1106,2,270.17,0.0
O203918,P1037,3,41.82,0.05
O203919,P1034,5,172.72,0.2
O203919,P1064,3,37.82,0.0
O203920,P1072,1,267.01,0.05
O203920,P1030,5,95.57,0.1
O203920,P1047,5,143.09,0.0
O203920,P1042,3,149.83,0.0
O203921,P1087,1,191.19,0.0
O203921,P1012,1,296.96,0.1
O203922,P1013,4,147.66,0.0
O203923,P1102,1,98.36,0.0
O203923,P1020,2,370.34,0.2
O203923,P1078,4,259.72,0.1
O203924,P1001,3,285.94,0.0
O203924,P1109,3,323.91,0.0
O203925,P1031,1,344.47,0.1
O203925,P1087,2,191.19,0.15
O203925,P1038,2,89.11,0.15
O203926,P1000,2,396.27,0.05
O203926,P1051,2,101.13,0.0
O203926,P1113,3,317.66,0.05
O203927,P1095,2,293.66,0.15
O203927,P1082,5,379.4,0.2
O203928,P1084,5,291.47,0.0
O203929,P1015,1,111.69,0.0
O203929,P1054,3,123.08,0.15
O203930,P1068,1,57.56,0.1
O203930,P1056,2,346.79,0.0
O203931,P1022,3,379.38,0.2
O203931,P1061,1,366.69,0.15
O203931,P1066,3,174.9,0.15
O203931,P1042,1,149.83,0.2
O203932,P1030,2,95.57,0.0
O203933,P1082,2,379.4,0.0
O203933,P1092,1,55.64,0.05
O203934,P1027,3,248.78,0.1
O203935,P1061,5,366.69,0.15
O203935,P1094,2,72.99,0.0
O203935,P1009,4,177.77,0.0
O203935,P1023,3,69.5,0.0
O203936,P1020,2,370.34,0.0
O203937,P1007,1,111.0,0.0
O203937,P1046,2,148.16,0.0
O203937,P1110,4,178.83,0.2
O203938,P1027,3,248.78,0.05
O203938,P1033,3,224.24,0.15
O203938,P1048,3,65.04,0.05
O203939,P1009,3,177.77,0.1
O203940,P1061,2,366.69,0.05
O203940,P1074,5,230.73,0.15
O203940,P1102,1,98.36,0.0
O203940,P1050,3,167.02,0.0
O203941,P1069,3,264.66,0.0
O203941,P1107,1,344.9,0.05
O203942,P1113,1,317.66,0.15
O203942,P1036,2,134.12,0.05
O203942,P1059,2,218.93,0.05
O203943,P1012,5,296.96,0.0
O203943,P1100,3,45.05,0.0
O203944,P1049,5,308.64,0.05
O203944,P1048,5,65.04,0.0
O203944,P1008,5,35.53,0.0
O203944,P1072,1,267.01,0.2
O203945,P1011,4,164.37,0.15
O203945,P1059,1,218.93,0.1
O203945,P1105,1,171.79,0.2
O203945,P1008,4,35.53,0.05
O203946,P1103,4,27.86,0.05
O203946,P1091,1,325.59,0.15
O203946,P1081,2,286.18,0.0
O203947,P1019,2,319.54,0.0
O203948,P1048,2,65.04,0.05
O203948,P1044,2,311.76,0.2
O203949,P1071,2,533.7,0.05
O203949,P1107,3,344.9,0.0
O203949,P1053,3,292.24,0.0
O203950,P1016,4,157.28,0.1
O203951,P1102,1,98.36,0.05
O203952,P1112,2,167.78,0.0
O203952,P1056,1,346.79,0.0
O203953,P1118,1,490.88,0.05
O203953,P1032,4,172.32,0.05
O203953,P1070,1,102.15,0.15
O203954,P1042,1,149.83,0.15
O203955,P1118,5,490.88,0.05
O203955,P1086,4,140.81,0.1
O203956,P1011,2,164.37,0.1
O203956,P1018,4,211.2,0.15
O203956,P1008,3,35.53,0.1
O203956,P1107,3,344.9,0.0
O203957,P1090,1,270.64,0.0
O203957,P1013,3,147.66,0.1
O203957,P1115,4,46.67,0.15
O203957,P1032,3,172.32,0.05
O203958,P1118,3,490.88,0.0
O203959,P1073,3,142.45,0.0
O203959,P1112,4,167.78,0.15
O203959,P1061,3,366.69,0.0
O203959,P1097,2,311.32,0.0
O203960,P1068,3,57.56,0.05
O203960,P1114,5,110.73,0.05
O203960,P1054,3,123.08,0.0
O203960,P1020,1,370.34,0.2
O203961,P1090,4,270.64,0.0
O203961,P1058,1,141.93,0.0
O203961,P1062,4,44.7,0.15
O203962,P1088,3,157.81,0.0
O203963,P1082,2,379.4,0.2
O203963,P1067,4,76.41,0.05
