order_id,carrier,warehouse,promised_date,shipped_date,shipping_cost_gbp
O213169,RoyalShip,Berlin,2024-10-29,2024-10-27,21.23
O224347,RoyalShip,Manchester,2023-05-21,2023-05-27,26.5
O216041,RoyalShip,Berlin,2023-12-02,2023-11-29,11.28
O220547,RoyalShip,Lyon,2024-12-04,2024-12-04,2.26
O213589,FastFreight,Madrid,2023-02-11,2023-02-17,5.92
O207779,DPDx,Manchester,2024-05-16,2024-05-19,13.91
O205352,DPDx,Madrid,2024-07-11,2024-07-08,26.66
O213898,DPDx,Lyon,2024-04-04,2024-04-06,11.85
O205557,FastFreight,Berlin,2023-11-04,2023-10-31,21.57
O220569,FastFreight,Lyon,2023-11-21,2023-11-19,24.6
O204411,EuroPost,Lyon,2023-01-12,2023-01-11,15.12
O208099,FastFreight,Berlin,2024-01-02,2024-01-03,18.78
O207884,FastFreight,Manchester,2023-12-25,2023-12-29,29.35
O223626,EuroPost,Manchester,2023-05-16,2023-05-18,5.51
O213349,FastFreight,Manchester,2023-07-25,2023-07-29,5.49
O222997,RoyalShip,Berlin,2023-12-27,2023-12-31,16.25
O201419,RoyalShip,Madrid,2024-01-16,2024-01-18,23.1
O221327,EuroPost,Lyon,2024-07-24,2024-07-23,12.35
O222878,RoyalShip,Manchester,2023-12-10,2023-12-12,27.42
O215075,FastFreight,Manchester,2023-10-15,2023-10-14,4.75
O225183,DPDx,Madrid,2024-10-29,2024-10-31,24.69
O205874,FastFreight,Manchester,2024-01-17,2024-01-16,23.61
O219922,DPDx,Manchester,2024-01-04,2023-12-31,15.69
O205303,EuroPost,Lyon,2024-04-17,2024-04-20,24.55
O202703,EuroPost,Berlin,2024-01-29,2024-01-31,15.88
O206586,FastFreight,Berlin,2024-12-03,2024-11-30,15.6
O219977,FastFreight,Manchester,2024-07-03,2024-07-06,19.74
O202338,RoyalShip,Lyon,2024-06-03,2024-06-09,2.11
O207600,EuroPost,Manchester,2023-12-17,2023-12-14,15.63
O222905,FastFreight,Berlin,2023-12-16,2023-12-16,15.3
O221977,EuroPost,Berlin,2024-11-07,2024-11-06,5.38
O200286,RoyalShip,Berlin,2023-04-16,2023-04-15,18.06
O214214,DPDx,Berlin,2023-10-22,2023-10-20,22.18
O206846,RoyalShip,Lyon,2024-02-06,2024-02-06,14.94
O210755,FastFreight,Lyon,2024-01-01,2023-12-30,2.83
O208082,FastFreight,Berlin,2024-05-05,2024-05-01,16.41
O206535,DPDx,Manchester,2024-06-19,2024-06-20,3.94
O212451,FastFreight,Lyon,2023-05-23,2023-05-21,14.81
O210137,EuroPost,Lyon,2024-12-21,2024-12-26,7.1
O200293,FastFreight,Lyon,2024-12-08,2024-12-09,12.39
O225997,DPDx,Madrid,2024-03-23,2024-03-23,8.37
O215984,EuroPost,Berlin,2024-05-08,2024-05-09,19.98
O217391,DPDx,Lyon,2023-05-13,2023-05-16,17.13
O212859,DPDx,Lyon,2023-11-23,2023-11-21,3.42
O208364,RoyalShip,Berlin,2023-12-21,2023-12-25,16.57
O219035,DPDx,Berlin,2023-10-14,2023-10-10,27.74
O212895,EuroPost,Madrid,2023-01-11,2023-01-12,2.17
O200915,EuroPost,Berlin,2023-10-15,2023-10-19,27.69
O202728,EuroPost,Manchester,2024-07-20,2024-07-17,6.12
O225770,RoyalShip,Manchester,2023-03-02,2023-03-08,16.05
O213267,FastFreight,Lyon,2023-07-21,2023-07-23,16.74
O214673,EuroPost,Berlin,2024-08-12,2024-08-14,20.63
O209092,FastFreight,Madrid,2023-09-13,2023-09-11,25.2
O224500,RoyalShip,Manchester,2023-08-12,2023-08-16,24.35
O209282,DPDx,Manchester,2023-08-05,2023-08-08,25.53
O213586,EuroPost,Manchester,2023-03-01,2023-03-01,6.57
O217239,FastFreight,Madrid,2024-10-20,2024-10-23,27.41
O218493,RoyalShip,Madrid,2023-10-27,2023-10-26,20.76
O201994,FastFreight,Manchester,2024-07-29,2024-07-26,28.2
O212799,FastFreight,Madrid,2025-01-01,2025-01-04,21.19
O205800,DPDx,Madrid,2024-07-04,2024-07-10,17.74
O205416,EuroPost,Lyon,2023-02-13,2023-02-15,23.58
O208862,DPDx,Madrid,2023-12-20,2023-12-16,24.42
O218285,FastFreight,Madrid,2024-02-27,2024-02-29,7.27
O218220,EuroPost,Berlin,2023-02-17,2023-02-18,19.33
O215388,DPDx,Lyon,2024-11-07,2024-11-09,16.11
O215970,DPDx,Berlin,2023-08-08,2023-08-08,16.64
O222753,DPDx,Madrid,2023-12-18,2023-12-22,2.41
O204577,RoyalShip,Berlin,2023-05-22,2023-05-27,8.99
O200621,DPDx,Manchester,2024-10-14,2024-10-10,18.71
O221605,FastFreight,Manchester,2024-08-18,2024-08-18,23.78
O212107,EuroPost,Lyon,2023-11-20,2023-11-23,28.57
O210556,DPDx,Madrid,2023-09-13,2023-09-11,18.68
O222068,RoyalShip,Manchester,2024-02-09,2024-02-12,19.1
O204015,RoyalShip,Berlin,2024-08-18,2024-08-16,10.03
O204453,RoyalShip,Lyon,2024-06-07,2024-06-11,8.38
O221759,DPDx,Madrid,2024-08-16,2024-08-15,24.19
O214040,EuroPost,Manchester,2024-03-28,2024-04-02,6.89
O214546,EuroPost,Manchester,2023-11-29,2023-11-27,19.98
O217783,RoyalShip,Manchester,2023-10-13,2023-10-19,27.4
O206987,DPDx,Madrid,2023-07-09,2023-07-14,25.64
O214583,FastFreight,Madrid,2023-11-14,2023-11-15,11.0
O225967,FastFreight,Berlin,2024-11-12,2024-11-18,24.75
O220429,RoyalShip,Manchester,2024-12-24,2024-12-27,10.64
O209202,EuroPost,Lyon,2024-12-23,2024-12-23,15.48
O222635,FastFreight,Manchester,2023-08-09,2023-08-13,16.74
O204890,EuroPost,Manchester,2024-02-26,2024-02-25,8.17
O215952,RoyalShip,Berlin,2023-08-08,2023-08-10,10.57
O221796,RoyalShip,Berlin,2023-12-30,2024-01-05,15.04
O225765,FastFreight,Lyon,2025-01-05,2025-01-10,13.05
O221279,EuroPost,Madrid,2023-08-22,2023-08-25,20.55
O208643,EuroPost,Manchester,2023-04-10,2023-04-09,26.44
O224708,DPDx,Manchester,2023-12-04,2023-12-08,8.95
O203237,DPDx,Lyon,2023-10-24,2023-10-27,22.32
O213371,DPDx,Lyon,2024-01-25,2024-01-26,19.26
O208654,EuroPost,Lyon,2024-11-06,2024-11-12,2.84
O221891,FastFreight,Madrid,2023-10-29,2023-11-03,23.81
O221197,EuroPost,Berlin,2023-09-11,2023-09-17,24.76
O216537,FastFreight,Berlin,2024-07-01,2024-07-02,21.7
O216635,DPDx,Manchester,2024-06-23,2024-06-20,21.13
O215813,FastFreight,Madrid,2023-03-24,2023-03-23,23.79
O215616,RoyalShip,Madrid,2023-11-18,2023-11-19,26.98
O209544,RoyalShip,Manchester,2024-08-29,2024-08-30,25.17
O200116,DPDx,Lyon,2023-01-29,2023-01-31,9.81
O216215,DPDx,Manchester,2024-11-25,2024-11-24,27.29
O211490,DPDx,Lyon,2024-02-07,2024-02-03,19.25
O223189,DPDx,Manchester,2024-06-04,2024-06-06,10.46
O215387,FastFreight,Madrid,2023-03-12,2023-03-15,5.27
O223474,FastFreight,Madrid,2023-04-13,2023-04-15,15.1
O202935,FastFreight,Lyon,2023-05-06,2023-05-10,11.63
O214111,RoyalShip,Madrid,2024-02-21,2024-02-21,10.1
O208345,EuroPost,Lyon,2023-12-02,2023-12-05,22.33
O218651,FastFreight,Madrid,2024-09-18,2024-09-23,3.26
O203948,FastFreight,Manchester,2024-05-11,2024-05-07,2.45
O215003,EuroPost,Madrid,2023-03-03,2023-03-01,18.12
O202207,DPDx,Madrid,2024-05-18,2024-05-18,15.14
O219717,EuroPost,Lyon,2023-02-01,2023-02-03,17.82
O208873,FastFreight,Manchester,2024-07-15,2024-07-16,23.67
O221691,RoyalShip,Manchester,2023-02-08,2023-02-12,2.99
O216416,FastFreight,Manchester,2023-12-27,2023-12-29,22.66
O225466,DPDx,Madrid,2024-07-11,2024-07-11,6.45
O207793,DPDx,Lyon,2023-11-07,2023-11-04,5.64
O200736,FastFreight,Manchester,2024-08-21,2024-08-17,27.54
O214535,RoyalShip,Berlin,2023-12-31,2023-12-28,23.76
O212110,DPDx,Manchester,2024-04-02,2024-04-07,17.05
O203728,DPDx,Lyon,2024-12-06,2024-12-04,7.83
O204836,DPDx,Madrid,2023-02-25,2023-02-25,4.15
O218900,FastFreight,Manchester,2024-05-20,2024-05-18,6.88
O216274,FastFreight,Lyon,2023-09-02,2023-09-06,20.51
O200450,EuroPost,Madrid,2024-11-19,2024-11-24,23.06
O220480,FastFreight,Madrid,2024-05-01,2024-05-07,19.11
O202066,EuroPost,Manchester,2024-04-21,2024-04-21,8.24
O209755,FastFreight,Madrid,2024-01-29,2024-01-29,22.01
O209693,DPDx,Madrid,2024-12-24,2024-12-22,15.38
O201071,DPDx,Madrid,2023-12-15,2023-12-20,15.08
O213838,RoyalShip,Lyon,2024-09-14,2024-09-11,10.03
O224817,FastFreight,Manchester,2023-03-01,2023-02-25,27.49
O207828,DPDx,Berlin,2024-07-03,2024-07-07,8.26
O201720,FastFreight,Madrid,2024-12-06,2024-12-05,20.59
O222022,EuroPost,Madrid,2024-11-29,2024-11-29,19.54
O201394,RoyalShip,Lyon,2024-12-02,2024-12-04,17.48
O220402,EuroPost,Lyon,2023-11-09,2023-11-12,8.75
O220481,FastFreight,Berlin,2024-07-13,2024-07-14,22.72
O207301,DPDx,Madrid,2024-05-28,2024-05-28,22.65
O225035,EuroPost,Madrid,2024-11-12,2024-11-12,23.77
O209864,EuroPost,Berlin,2024-11-22,2024-11-25,12.76
O219140,FastFreight,Berlin,2024-12-22,2024-12-26,9.34
O213172,DPDx,Manchester,2023-02-17,2023-02-15,26.41
O201237,EuroPost,Berlin,2024-01-25,2024-01-28,29.38
O208768,DPDx,Manchester,2023-07-28,2023-07-31,5.02
O210359,DPDx,Lyon,2023-07-09,2023-07-08,15.38
O219820,EuroPost,Madrid,2023-11-07,2023-11-08,4.12
O224697,FastFreight,Madrid,2024-09-19,2024-09-15,3.56
O211937,DPDx,Lyon,2023-02-28,2023-03-02,25.21
O221835,EuroPost,Madrid,2023-03-17,2023-03-15,16.02
O203878,FastFreight,Berlin,2024-05-25,2024-05-23,24.93
O219526,RoyalShip,Berlin,2023-12-08,2023-12-13,22.81
O200041,EuroPost,Manchester,2023-03-31,2023-04-03,4.99
O216849,EuroPost,Lyon,2023-04-15,2023-04-19,18.43
O210600,FastFreight,Lyon,2023-03-02,2023-03-02,27.57
O220946,DPDx,Lyon,2023-12-27,2023-12-24,2.99
O224467,RoyalShip,Berlin,2023-03-31,2023-04-01,26.52
O203608,FastFreight,Berlin,2024-06-16,2024-06-17,25.31
O219312,DPDx,Lyon,2024-03-30,2024-03-26,17.16
O216064,RoyalShip,Madrid,2023-03-02,2023-03-03,20.66
O202578,RoyalShip,Lyon,2024-07-20,2024-07-18,2.31
O218583,EuroPost,Lyon,2023-03-24,2023-03-27,24.14
O219514,EuroPost,Madrid,2023-12-08,2023-12-11,21.49
O203474,EuroPost,Manchester,2024-05-17,2024-05-14,7.27
O220113,DPDx,Berlin,2023-12-01,2023-12-05,10.18
O218652,EuroPost,Berlin,2024-10-08,2024-10-14,15.98
O201123,FastFreight,Berlin,2024-09-08,2024-09-05,20.3
O204518,FastFreight,Madrid,2024-09-04,2024-09-01,8.47
O205576,EuroPost,Lyon,2023-09-22,2023-09-28,12.03
O209626,DPDx,Berlin,2023-06-16,2023-06-18,22.61
O225555,RoyalShip,Manchester,2024-08-06,2024-08-09,6.23
O202223,FastFreight,Lyon,2023-06-13,2023-06-16,20.43
O218411,EuroPost,Manchester,2023-08-06,2023-08-03,8.14
O211959,RoyalShip,Madrid,2023-03-30,2023-04-02,17.23
O206706,RoyalShip,Madrid,2023-09-15,2023-09-18,5.93
O212179,RoyalShip,Berlin,2024-08-06,2024-08-09,23.78
O212858,FastFreight,Madrid,2024-05-17,2024-05-18,16.06
O211775,FastFreight,Lyon,2023-09-24,2023-09-25,20.21
O218328,RoyalShip,Berlin,2023-11-13,2023-11-19,28.94
O202585,DPDx,Lyon,2023-05-01,2023-04-30,17.02
O220781,EuroPost,Lyon,2024-06-22,2024-06-28,2.15
O220401,RoyalShip,Madrid,2023-04-21,2023-04-24,13.68
O215021,FastFreight,Berlin,2024-12-19,2024-12-19,7.5
O222975,EuroPost,Manchester,2023-11-10,2023-11-14,29.02
O219813,FastFreight,Berlin,2024-09-18,2024-09-14,3.27
O224471,DPDx,Lyon,2024-09-18,2024-09-23,15.84
O225826,RoyalShip,Madrid,2023-12-18,2023-12-16,3.87
O217242,FastFreight,Madrid,2024-06-11,2024-06-13,11.51
O206036,DPDx,Lyon,2023-12-03,2023-12-05,16.75
O203372,EuroPost,Berlin,2023-04-18,2023-04-16,15.7
O200090,DPDx,Lyon,2024-02-18,2024-02-21,13.51
O214076,FastFreight,Madrid,2024-05-03,2024-05-01,9.69
O211012,DPDx,Madrid,2023-11-14,2023-11-16,26.47
O222606,DPDx,Madrid,2024-09-01,2024-08-29,15.65
O223402,FastFreight,Lyon,2023-12-16,2023-12-22,15.65
O206699,EuroPost,Berlin,2024-09-24,2024-09-22,9.22
O200422,EuroPost,Madrid,2024-11-21,2024-11-26,27.98
O211057,EuroPost,Lyon,2023-03-06,2023-03-07,9.57
O223634,RoyalShip,Madrid,2024-01-04,2024-01-09,24.86
O209811,DPDx,Manchester,2024-01-16,2024-01-20,3.68
O223970,FastFreight,Manchester,2023-11-30,2023-12-03,18.69
O210658,FastFreight,Lyon,2023-11-11,2023-11-17,12.8
O218306,DPDx,Madrid,2024-11-02,2024-11-08,16.84
O217060,RoyalShip,Madrid,2023-07-15,2023-07-21,9.44
O208255,DPDx,Lyon,2023-07-26,2023-08-01,10.12
O200705,FastFreight,Lyon,2024-04-27,2024-04-25,20.25
O223285,RoyalShip,Lyon,2024-04-02,2024-04-04,28.11
O212925,FastFreight,Berlin,2023-09-01,2023-08-31,24.52
O219763,RoyalShip,Manchester,2024-05-25,2024-05-21,15.22
O210935,DPDx,Manchester,2023-03-23,2023-03-22,28.69
O208413,DPDx,Madrid,2023-12-09,2023-12-10,5.69
O211291,EuroPost,Berlin,2023-10-13,2023-10-16,28.76
O221775,EuroPost,Manchester,2024-01-29,2024-01-26,15.0
O205314,FastFreight,Lyon,2024-11-20,2024-11-21,5.87
O214874,RoyalShip,Lyon,2024-12-18,2024-12-23,17.14
O202958,RoyalShip,Madrid,2024-10-16,2024-10-12,20.79
O213999,FastFreight,Madrid,2023-04-04,2023-04-02,12.35
O225202,RoyalShip,Manchester,2024-11-03,2024-11-08,14.27
O213725,EuroPost,Lyon,2023-07-16,2023-07-22,6.88
O220160,DPDx,Berlin,2024-11-19,2024-11-24,24.78
O203248,FastFreight,Madrid,2023-03-01,2023-03-02,23.91
O220892,RoyalShip,Lyon,2023-03-03,2023-02-28,7.04
O213297,RoyalShip,Lyon,2023-09-15,2023-09-13,12.34
O215468,RoyalShip,Lyon,2023-07-21,2023-07-25,24.72
O202566,FastFreight,Berlin,2024-12-30,2024-12-29,27.69
O217662,FastFreight,Manchester,2023-07-20,2023-07-21,4.25
O201086,DPDx,Lyon,2023-11-05,2023-11-07,21.83
O202993,DPDx,Manchester,2023-01-11,2023-01-17,24.41
O215671,FastFreight,Madrid,2024-02-02,2024-02-01,15.17
O208550,DPDx,Berlin,2023-05-04,2023-05-01,8.31
O204166,EuroPost,Berlin,2023-05-26,2023-06-01,26.05
O217671,RoyalShip,Madrid,2023-05-10,2023-05-16,25.62
O202002,RoyalShip,Madrid,2024-12-21,2024-12-25,19.65
O216451,RoyalShip,Lyon,2023-11-10,2023-11-16,12.29
O221167,RoyalShip,Berlin,2024-12-13,2024-12-10,22.33
O219841,EuroPost,Berlin,2024-08-02,2024-08-06,26.31
O219668,RoyalShip,Madrid,2023-07-12,2023-07-12,12.87
O214319,RoyalShip,Madrid,2023-03-27,2023-03-30,3.58
O204779,DPDx,Madrid,2023-01-29,2023-02-04,14.95
O210385,RoyalShip,Lyon,2024-09-14,2024-09-12,16.39
O216355,EuroPost,Madrid,2024-12-22,2024-12-19,12.04
O224509,DPDx,Berlin,2023-12-28,2023-12-31,28.03
O221453,EuroPost,Berlin,2024-01-25,2024-01-22,19.85
O207153,EuroPost,Berlin,2025-01-04,2025-01-02,5.9
O219884,EuroPost,Lyon,2023-12-02,2023-12-02,25.13
O213423,DPDx,Madrid,2024-06-30,2024-07-02,14.75
O220380,RoyalShip,Manchester,2024-03-14,2024-03-12,3.06
O207405,FastFreight,Madrid,2024-01-18,2024-01-18,10.73
O201090,FastFreight,Lyon,2024-11-21,2024-11-24,24.15
O205953,DPDx,Berlin,2023-06-13,2023-06-15,9.77
O209071,EuroPost,Madrid,2023-06-30,2023-07-05,27.05
O217176,RoyalShip,Manchester,2023-03-14,2023-03-20,23.08
O217689,RoyalShip,Berlin,2024-08-29,2024-09-04,10.89
O209682,EuroPost,Lyon,2023-04-19,2023-04-24,19.48
O205236,EuroPost,Madrid,2024-09-13,2024-09-14,2.59
O216483,RoyalShip,Manchester,2023-11-23,2023-11-23,6.59
O214276,EuroPost,Lyon,2024-07-11,2024-07-09,15.16
O207794,DPDx,Berlin,2023-06-07,2023-06-08,12.12
O209875,DPDx,Berlin,2024-12-06,2024-12-12,4.18
O210507,FastFreight,Berlin,2023-05-24,2023-05-20,12.35
O203579,FastFreight,Madrid,2023-06-21,2023-06-18,19.16
O221511,FastFreight,Madrid,2024-11-19,2024-11-25,19.73
O221355,DPDx,Berlin,2023-07-05,2023-07-03,5.99
O201866,FastFreight,Berlin,2024-02-10,2024-02-16,14.86
O224640,RoyalShip,Manchester,2023-05-26,2023-05-31,20.85
O206143,EuroPost,Lyon,2025-01-03,2024-12-30,28.32
O208025,DPDx,Madrid,2024-11-08,2024-11-09,24.28
O223367,DPDx,Manchester,2024-11-21,2024-11-17,16.0
O205848,FastFreight,Lyon,2023-09-27,2023-09-30,15.4
O211869,RoyalShip,Manchester,2023-05-28,2023-05-31,3.53
O222735,DPDx,Manchester,2023-08-18,2023-08-22,8.24
O212240,RoyalShip,Madrid,2024-10-28,2024-10-25,7.62
O207969,RoyalShip,Lyon,2024-09-20,2024-09-21,5.96
O208763,RoyalShip,Manchester,2023-03-03,2023-03-03,29.12
O224549,DPDx,Madrid,2024-08-11,2024-08-09,21.43
O205527,EuroPost,Berlin,2023-10-13,2023-10-17,29.52
O221802,EuroPost,Manchester,2023-11-27,2023-11-27,12.42
O206292,FastFreight,Berlin,2023-10-13,2023-10-11,6.27
O203405,FastFreight,Madrid,2023-07-24,2023-07-28,17.19
O202286,EuroPost,Madrid,2023-02-07,2023-02-05,11.95
O203938,EuroPost,Berlin,2024-12-04,2024-12-01,15.98
O204989,FastFreight,Berlin,2024-03-08,2024-03-04,18.18
O200836,RoyalShip,Lyon,2024-01-03,2024-01-09,21.15
O201570,FastFreight,Manchester,2024-04-15,2024-04-13,27.63
O204850,EuroPost,Manchester,2023-03-24,2023-03-20,4.33
O214603,FastFreight,Berlin,2023-03-15,2023-03-18,25.21
O219366,RoyalShip,Lyon,2024-09-10,2024-09-11,27.92
O207801,DPDx,Manchester,2023-10-22,2023-10-24,28.17
O214493,EuroPost,Lyon,2023-09-30,2023-10-01,25.28
O206815,EuroPost,Lyon,2025-01-04,2025-01-10,10.37
O224483,RoyalShip,Berlin,2023-12-02,2023-12-01,5.49
O205222,FastFreight,Lyon,2024-09-20,2024-09-26,25.47
O204113,RoyalShip,Manchester,2023-07-30,2023-07-28,15.9
O205326,RoyalShip,Madrid,2024-03-11,2024-03-16,13.19
O210654,FastFreight,Manchester,2023-09-07,2023-09-03,10.29
O222220,EuroPost,Berlin,2024-02-02,2024-01-31,2.25
O216323,DPDx,Lyon,2024-12-10,2024-12-12,17.36
O214662,DPDx,Berlin,2023-12-29,2023-12-25,18.45
O207163,EuroPost,Manchester,2024-01-02,2024-01-07,11.44
O224850,EuroPost,Berlin,2023-12-03,2023-12-05,3.02
O221359,FastFreight,Lyon,2023-09-04,2023-09-06,22.87
O224665,RoyalShip,Berlin,2023-04-23,2023-04-21,16.42
O206187,FastFreight,Lyon,2023-04-10,2023-04-10,2.6
O210936,DPDx,Manchester,2023-12-11,2023-12-08,2.6
O203481,RoyalShip,Manchester,2024-07-02,2024-07-08,18.01
O205865,EuroPost,Berlin,2024-08-16,2024-08-17,13.9
O223745,DPDx,Madrid,2023-12-01,2023-12-02,22.13
O201357,DPDx,Berlin,2024-10-31,2024-11-06,4.74
O224059,RoyalShip,Lyon,2024-07-26,2024-07-22,7.78
O217887,RoyalShip,Manchester,2024-04-26,2024-04-22,23.96
O213402,EuroPost,Lyon,2023-08-17,2023-08-18,15.9
O204743,RoyalShip,Lyon,2024-11-19,2024-11-21,18.63
O223488,FastFreight,Lyon,2023-07-24,2023-07-21,29.05
O217913,EuroPost,Madrid,2024-09-24,2024-09-28,12.15
O205317,DPDx,Manchester,2023-02-28,2023-03-02,18.5
O207571,RoyalShip,Berlin,2023-07-08,2023-07-05,11.16
O203354,FastFreight,Manchester,2024-04-25,2024-04-24,16.83
O208828,RoyalShip,Berlin,2023-12-13,2023-12-15,12.61
O201321,RoyalShip,Lyon,2023-02-15,2023-02-20,8.33
O219685,RoyalShip,Madrid,2023-01-13,2023-01-13,27.25
O209736,RoyalShip,Manchester,2023-05-21,2023-05-23,8.47
O222521,EuroPost,Manchester,2023-04-27,2023-04-28,6.59
O212072,DPDx,Berlin,2024-01-12,2024-01-08,6.76
O203485,FastFreight,Lyon,2024-12-08,2024-12-09,7.28
O225085,EuroPost,Lyon,2024-06-17,2024-06-17,24.07
O201905,DPDx,Manchester,2023-07-27,2023-08-02,26.55
O204007,EuroPost,Lyon,2024-12-26,2024-12-28,20.69
O202138,DPDx,Lyon,2023-08-25,2023-08-21,26.45
O208141,RoyalShip,Lyon,2024-11-22,2024-11-22,17.88
O209276,FastFreight,Berlin,2024-10-08,2024-10-07,18.33
O201133,FastFreight,Madrid,2024-03-21,2024-03-24,18.54
O221075,EuroPost,Manchester,2024-03-08,2024-03-08,14.36
O224212,EuroPost,Lyon,2023-11-17,2023-11-17,13.54
O215513,DPDx,Lyon,2023-12-31,2024-01-02,18.96
O222487,FastFreight,Berlin,2024-01-19,2024-01-16,23.76
O219523,DPDx,Manchester,2024-05-20,2024-05-25,25.85
O208058,RoyalShip,Madrid,2024-11-21,2024-11-24,13.48
O203672,RoyalShip,Lyon,2024-03-14,2024-03-10,6.02
O205525,FastFreight,Manchester,2023-11-16,2023-11-19,11.71
O203721,EuroPost,Lyon,2023-01-27,2023-02-02,5.6
O201837,DPDx,Manchester,2024-07-18,2024-07-22,12.3
O220676,DPDx,Lyon,2023-06-18,2023-06-22,13.04
O213052,FastFreight,Manchester,2023-01-09,2023-01-14,10.29
O212279,RoyalShip,Berlin,2024-09-24,2024-09-23,20.34
O217148,FastFreight,Madrid,2023-04-02,2023-04-01,4.91
O208018,FastFreight,Madrid,2024-12-07,2024-12-07,20.47
O206409,FastFreight,Berlin,2024-06-16,2024-06-16,16.69
O201396,EuroPost,Berlin,2023-12-21,2023-12-23,3.22
O205617,EuroPost,Manchester,2024-02-02,2024-02-07,21.39
O202778,DPDx,Manchester,2023-05-24,2023-05-21,3.74
O204154,DPDx,Madrid,2023-08-07,2023-08-13,8.77
O223551,RoyalShip,Manchester,2023-05-18,2023-05-18,27.28
O213735,RoyalShip,Manchester,2024-09-23,2024-09-21,27.58
O222976,DPDx,Berlin,2024-12-23,2024-12-25,7.01
O222869,EuroPost,Berlin,2024-11-27,2024-11-25,14.1
O201739,FastFreight,Madrid,2024-12-11,2024-12-11,17.17
O210579,EuroPost,Manchester,2024-02-25,2024-03-02,16.74
O211414,FastFreight,Madrid,2023-12-15,2023-12-12,6.59
O214240,FastFreight,Berlin,2023-10-22,2023-10-19,22.43
O218586,DPDx,Madrid,2023-08-30,2023-08-31,20.89
O213173,FastFreight,Manchester,2024-02-24,2024-02-24,2.07
O211403,DPDx,Manchester,2024-08-01,2024-08-04,6.46
O206394,DPDx,Manchester,2023-03-11,2023-03-13,18.42
O224487,RoyalShip,Madrid,2024-10-22,2024-10-20,7.17
O208777,DPDx,Berlin,2024-09-11,2024-09-09,12.51
O214253,DPDx,Berlin,2023-01-30,2023-02-05,12.51
O213678,DPDx,Berlin,2023-01-12,2023-01-10,12.62
O200261,EuroPost,Berlin,2023-03-15,2023-03-15,15.59
O208331,EuroPost,Berlin,2024-12-28,2025-01-03,9.99
O204192,EuroPost,Madrid,2023-11-01,2023-11-07,22.59
O204548,FastFreight,Manchester,2024-10-06,2024-10-04,23.67
O225041,FastFreight,Berlin,2024-07-19,2024-07-20,4.28
O224635,DPDx,Lyon,2024-06-09,2024-06-12,9.25
O201305,EuroPost,Manchester,2024-01-12,2024-01-13,3.52
O220246,EuroPost,Lyon,2023-12-03,2023-12-03,15.91
O200891,DPDx,Lyon,2024-03-04,2024-03-08,2.71
O213698,RoyalShip,Lyon,2023-12-29,2024-01-02,24.37
O202226,FastFreight,Berlin,2024-11-08,2024-11-09,4.43
O201323,FastFreight,Berlin,2024-05-30,2024-05-30,7.29
O215529,RoyalShip,Manchester,2024-03-08,2024-03-11,24.32
O212111,DPDx,Madrid,2023-12-08,2023-12-04,7.04
O218274,RoyalShip,Manchester,2023-07-21,2023-07-26,9.35
O201838,EuroPost,Manchester,2024-12-05,2024-12-11,12.35
O204193,EuroPost,Lyon,2023-08-04,2023-08-01,23.77
O209770,RoyalShip,Lyon,2023-11-30,2023-12-03,28.15
O225888,EuroPost,Manchester,2023-05-11,2023-05-13,5.07
O215825,FastFreight,Manchester,2024-11-06,2024-11-06,21.16
O215794,RoyalShip,Manchester,2024-05-19,2024-05-25,12.2
O225454,EuroPost,Manchester,2024-08-18,2024-08-23,8.2
O200387,FastFreight,Manchester,2024-01-01,2024-01-07,10.4
O216995,RoyalShip,Lyon,2024-03-27,2024-03-23,25.64
O223738,FastFreight,Lyon,2023-07-21,2023-07-27,28.17
O209853,EuroPost,Manchester,2023-12-07,2023-12-07,15.15
O201358,FastFreight,Madrid,2024-12-13,2024-12-14,22.38
O225288,RoyalShip,Manchester,2024-04-19,2024-04-20,16.02
O207917,FastFreight,Berlin,2024-04-15,2024-04-13,9.09
O205414,FastFreight,Manchester,2024-12-17,2024-12-14,7.62
O210804,FastFreight,Lyon,2024-03-14,2024-03-11,18.76
O209642,DPDx,Berlin,2023-08-12,2023-08-16,5.31
O202448,EuroPost,Manchester,2023-06-29,2023-07-05,10.23
O200841,RoyalShip,Lyon,2023-03-26,2023-03-26,22.12
O222792,FastFreight,Manchester,2024-08-25,2024-08-23,28.04
O217406,RoyalShip,Berlin,2024-09-22,2024-09-26,28.29
O220164,EuroPost,Lyon,2023-09-14,2023-09-15,25.36
O224310,RoyalShip,Manchester,2024-11-28,2024-11-30,12.9
O207307,EuroPost,Manchester,2024-01-15,2024-01-20,22.22
O213787,EuroPost,Berlin,2023-11-17,2023-11-14,7.84
O212838,DPDx,Lyon,2024-04-07,2024-04-12,21.4
O211800,DPDx,Manchester,2024-08-09,2024-08-05,17.11
O223746,RoyalShip,Lyon,2023-12-28,2024-01-03,10.09
O213038,DPDx,Madrid,2024-06-06,2024-06-06,23.44
O204446,RoyalShip,Lyon,2024-01-09,2024-01-08,14.37
O209478,DPDx,Berlin,2023-08-16,2023-08-12,5.23
O209512,EuroPost,Manchester,2023-07-12,2023-07-12,17.56
O205364,FastFreight,Lyon,2024-12-03,2024-12-05,7.34
O211187,EuroPost,Lyon,2023-05-22,2023-05-22,17.65
O214804,FastFreight,Berlin,2023-10-26,2023-10-22,29.35
O220987,FastFreight,Lyon,2024-12-11,2024-12-16,16.12
